date,gold_close,gold_open,gold_high,gold_low,silver_close,silver_open,silver_high,silver_low,gpr_level,gpr_war,gpr_terrorism,gpr_economic,gpr_political,gpr_nuclear,gpr_trade,gpr_sanctions,gpr_pandemic,event_count,composite_risk,risk_regime_encoded,gpr_ma7,gpr_ma30,gpr_ma90,gpr_momentum,gpr_volatility,gpr_spike,pandemic_severity,pandemic_phase_encoded,is_pandemic,is_lockdown,is_post_pandemic,gold_return,gold_lag1,gold_lag7,gold_lag14,gold_lag30,gold_ma7,gold_ma14,gold_ma30,gold_ma60,gold_ema7,gold_ema14,gold_ema30,gold_rsi,gold_macd,gold_bb_pct,gold_volatility,gs_ratio,gs_ratio_ma7,gs_ratio_ma30,day_of_week,month,quarter,year,target
2019-08-05,1463.8,1440.6,1469.8,1436.9,16.39,16.22,16.5881,16.114,14.249322573809906,2.5596453186081964,0.0,0.0,0.0,0.0,30.628701512075708,0.0,0.0,0.0,6.211658093245601,0.0,15.805671966241787,24.62390652055635,20.8458184429498,-10.374583946746444,7.992730110422772,0.0,0.0,0.0,0.0,0.0,0.0,0.0160338724231274,1440.7,1414.53,1406.33,1419.55,1427.26,1425.9971428571428,1417.273,1366.206,1430.7914631138372,1425.0004529751122,1408.822788650785,58.01807228915666,13.380300953965843,0.8607741829289577,0.1586591052797409,89.31055521659547,87.17912814792236,90.24082638216018,0.0,8.0,3.0,2019.0,1516.34
2019-08-06,1474.27,1464.2,1475.21,1456.65,16.445,16.435,16.5236,16.3483,13.976116534292876,2.434809943345621,0.0,0.0,0.0,0.0,30.2565547625021,0.0,0.0,0.0,6.077408602386275,0.0,15.295815013515002,23.72970311084268,20.92544499778477,-9.753586576549806,7.611873561415058,0.0,0.0,0.0,0.0,0.0,0.0,0.0071526164776609,1463.8,1418.69,1426.8,1423.25,1434.2985714285714,1430.1021428571428,1418.7479999999998,1368.9376666666665,1439.043597335378,1430.1737259117638,1412.3697055120244,65.84505100634136,15.35575770722062,1.1315019327122389,0.1606840211184531,89.64852538765582,87.6160889976799,90.15119982565136,1.0,8.0,3.0,2019.0,1523.2
2019-08-07,1501.2,1474.25,1510.4,1472.36,17.1,16.445,17.2626,16.4364,13.71151649907055,2.316062861177272,0.0,0.0,0.0,0.0,29.8900090878646,0.0,0.0,0.0,5.947819171863674,0.0,14.906607611869722,22.869984440673985,21.002441860591773,-9.158467941603435,7.215092467705146,0.0,0.0,0.0,0.0,0.0,0.0,0.0182666675710692,1474.27,1426.94,1446.3,1408.75,1442.2385714285715,1433.4928571428572,1420.448666666667,1371.8916666666669,1447.8501980015333,1436.0532291235288,1416.3632728983457,63.851765392471584,17.56369952008731,1.1387510046298237,0.1603323172814114,87.78947368421052,88.05566803039395,90.05183892442852,2.0,8.0,3.0,2019.0,1514.15
2019-08-08,1500.95,1501.95,1510.35,1490.74,16.9,17.08,17.2214,16.7988,13.455171499544468,2.2031071425451327,0.0,0.0,0.0,0.0,29.528974166049565,0.0,0.0,0.0,5.822690028326814,0.0,14.530036625036296,22.04320542383188,21.0768994813666,-8.58803392428741,6.800084463825392,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001665334399146,1501.2,1430.85,1425.3,1409.68,1452.847142857143,1437.4142857142858,1423.5303333333331,1375.3006666666663,1461.18764850115,1444.7394652403916,1421.8366101307104,65.354066450386,21.24167445016701,1.211452613987349,0.169107176940373,88.81360946745563,88.20877641667414,89.89689924583573,3.0,8.0,3.0,2019.0,1495.3
2019-08-09,1497.24,1501.4,1508.4,1494.62,16.94,16.905,17.1507,16.8524,13.2067465855832,2.09566033931662,0.0,0.0,0.0,0.0,29.17336115858636,0.0,0.0,0.0,5.701830702096604,0.0,14.16557862439154,21.24789412626149,21.148904593656088,-8.04114754067829,6.363727463263257,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024717678803424,1500.95,1413.8,1425.12,1409.5,1462.8614285714286,1442.8178571428568,1426.5726666666665,1378.8723333333332,1471.1282363758623,1452.2342032083395,1426.9406997996969,73.93532873505038,23.86126535606786,1.0753008988078554,0.1640600298426174,88.38488783943329,88.56417893271013,89.77709505579101,4.0,8.0,3.0,2019.0,1507.1
2019-08-12,1511.4,1497.51,1517.71,1487.68,17.055,16.9585,17.1775,16.8029,12.505867361656586,1.8037515699274576,0.0,0.0,0.0,0.0,28.138186980896567,0.0,0.0,0.0,5.363097258648126,0.0,13.747012123666394,20.53883395270249,21.213428665143503,-8.0329665910459,6.0990629122658735,0.0,0.0,0.0,0.0,0.0,0.0,0.009457401618979,1497.24,1445.31,1417.39,1384.31,1474.7814285714285,1447.9692857142857,1429.4973333333332,1382.5338333333334,1477.6561772818966,1458.2349761138942,1431.476138522297,72.31988115870273,25.34577372557942,0.9624343858729066,0.1580778889821412,88.61917326297274,88.76540362691402,89.653956443133,0.0,8.0,3.0,2019.0,1502.3
2019-08-13,1501.39,1510.61,1534.56,1481.31,16.965,17.075,17.5317,16.555,12.286067707929952,1.7157815678043544,0.0,0.0,0.0,0.0,27.803402070484847,0.0,0.0,0.0,5.257583396732852,0.0,13.341544108841076,19.856017178531097,21.27642251507028,-7.569949470601145,5.822856517110315,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066229985443959,1511.4,1440.7,1425.9,1418.44,1484.222857142857,1454.6842857142858,1433.7336666666667,1386.4281666666668,1486.0921329614223,1465.323645965375,1436.632516682149,77.9808321923924,27.34958200681376,0.9886373223868484,0.1585809586015994,88.49926318891836,88.77763730460406,89.55912368756663,1.0,8.0,3.0,2019.0,1498.8
2019-08-14,1516.34,1501.38,1524.1,1494.25,17.205,16.9786,17.3377,16.8659,12.072728208409558,1.632101913311469,0.0,0.0,0.0,0.0,27.473616293777823,0.0,0.0,0.0,5.155511666026117,0.0,13.030602056641028,19.19828796768604,21.33734743497297,-7.125559759276481,5.533897730039808,0.0,0.0,0.0,0.0,0.0,0.0,0.0099574394394525,1501.39,1463.8,1414.53,1418.94,1492.892857142857,1460.0764285714286,1436.4986666666668,1390.2018333333333,1489.9165997210666,1470.1324931699914,1440.8104188316877,72.26975042775385,27.80932260314489,0.8695151864697005,0.161555795421792,88.13368206916594,88.72364114960598,89.41982546935122,2.0,8.0,3.0,2019.0,1526.85
2019-08-15,1523.2,1516.74,1526.76,1508.25,17.265,17.21,17.3969,17.0971,11.86559522732181,1.552503363725783,0.0,0.0,0.0,0.0,27.14874921391512,0.0,0.0,0.0,5.056738763673881,0.0,12.729099012788016,18.56454486056872,21.39627114963257,-6.69894963324691,5.230557115270667,0.0,0.0,0.0,0.0,0.0,0.0,0.0045240513341335,1516.34,1474.27,1418.69,1415.64,1500.3985714285716,1467.3485714285714,1439.7453333333333,1394.2471666666668,1496.5224497908,1476.2934940806592,1445.6832950360952,79.41295429594965,29.04519546234292,0.9153498155991932,0.1603044060849165,88.2247321169997,88.5555164142589,89.26624232263715,3.0,8.0,3.0,2019.0,1526.35
2019-08-16,1514.15,1524.0,1527.8,1504.2,17.08,17.275,17.3544,17.035,11.664426520322028,1.4767868812122988,0.0,0.0,0.0,0.0,26.828721714552728,0.0,0.0,0.0,4.961127984371271,0.0,12.436657587252515,17.95373815480401,21.45325869729745,-6.289311634481983,4.9106236837334745,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059414390756302,1523.2,1501.2,1426.94,1399.95,1507.3885714285714,1474.8135714285715,1443.330666666667,1398.243,1503.1918373431,1482.5476948699047,1450.6843727757018,79.7291915571486,30.229709007727934,0.9036338091125464,0.1553898321497227,88.65046838407495,88.35211737559374,89.11884683124917,4.0,8.0,3.0,2019.0,1542.64
2019-08-19,1495.3,1511.0,1512.9,1492.4,16.86,17.115,17.1603,16.8415,11.094443322499895,1.2710822481393105,0.0,0.0,0.0,0.0,25.896904888712456,0.0,0.0,0.0,4.69199377862782,0.0,12.099410704817574,17.405923350668125,21.504210912767405,-6.31148002816823,4.718547167485991,0.0,0.0,0.0,0.0,0.0,0.0,-0.0124492289403296,1514.15,1500.95,1430.85,1395.5,1509.2385714285715,1481.042857142857,1447.1373333333331,1402.064,1505.931378007325,1486.7613355539174,1454.778929370818,74.69558815200776,30.091311255448545,0.8112604420469228,0.1535247026140294,88.68920521945434,88.47511661843153,88.9566279751138,0.0,8.0,3.0,2019.0,1539.1
2019-08-20,1507.1,1495.55,1508.39,1492.75,17.12,16.885,17.2129,16.8522,9.624073570111264,0.0,0.0,0.0,0.0,0.0,25.59547020313197,0.0,0.0,0.0,3.849629428044506,0.0,11.58760027403587,16.834287477201837,21.53971182160109,-7.210213907090573,4.581391001560553,0.0,0.0,0.0,0.0,0.0,0.0,0.0078913930314987,1495.3,1497.24,1413.8,1397.9,1508.4314285714286,1485.6464285714285,1450.464,1405.5656666666666,1503.2735335054938,1487.8998241467284,1457.3931919920556,66.82679755626339,28.13625533835807,0.6766161256154569,0.1508221029741258,88.03154205607476,88.45734458300277,88.81698362330526,1.0,8.0,3.0,2019.0,1527.7
2019-08-21,1502.3,1507.7,1508.4,1496.1,17.11,17.17,17.22,16.9834,9.512410186511698,0.0,0.0,0.0,0.0,0.0,25.29849857392709,0.0,0.0,0.0,3.8049640746046793,0.0,11.159963534729458,16.283131252490104,21.574264985058218,-6.770721065978407,4.426822614436031,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031849246898015,1507.1,1511.4,1445.31,1419.0,1509.84,1492.3107142857143,1454.104,1409.3591666666666,1504.23015012912,1490.4598475938312,1460.6000828312776,75.04563513368409,27.22518582681073,0.7261090019049271,0.1517324365761961,87.80245470485096,88.40686661395155,88.66549639382785,2.0,8.0,3.0,2019.0,1520.25
2019-08-22,1498.8,1502.1,1504.6,1491.7,17.01,17.145,17.1712,16.92,9.402398006389522,0.0,0.0,0.0,0.0,0.0,25.005918362669817,0.0,0.0,0.0,3.7609592025558087,0.0,10.74801072022368,15.751564874162892,21.60788754837391,-6.34916686777337,4.254719752084451,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023297610330825,1502.3,1501.39,1440.7,1404.0,1508.5400000000002,1496.3814285714286,1456.880666666667,1413.0708333333334,1503.74761259684,1492.0385345813204,1463.2904000679694,67.85960513945473,25.818220416603022,0.6759498260432226,0.150412428661351,88.11287477954143,88.29019253421986,88.48857034330713,3.0,8.0,3.0,2019.0,1530.59
2019-08-23,1526.85,1499.55,1530.43,1493.45,17.39,17.04,17.4974,16.965,9.294010535139268,0.0,0.0,0.0,0.0,0.0,24.717659106278177,0.0,0.0,0.0,3.717604214055708,0.0,10.35105105261364,15.238740188921613,21.640596367326232,-5.944729653782344,4.06453222666998,0.0,0.0,0.0,0.0,0.0,0.0,0.018714971977582,1498.8,1516.34,1463.8,1415.74,1508.1699999999998,1500.5314285714285,1460.0406666666663,1416.57,1502.51070944763,1492.9400633038108,1465.581341999068,68.33501640999744,24.14247007622248,0.6346293372035284,0.1509569178527714,87.80046003450258,88.23499419002316,88.32940417789256,4.0,8.0,3.0,2019.0,1547.0
2019-08-26,1526.35,1539.25,1554.91,1524.55,17.63,17.6125,17.8,17.5096,8.978337905366269,0.0,0.0,0.0,0.0,0.0,23.8781196606954,0.0,0.0,0.0,3.591335162146508,0.0,9.938585720905706,14.777438693362052,21.67094808852073,-5.799100787995783,3.9586878951322726,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003274715918394,1526.85,1523.2,1474.27,1414.08,1509.6714285714284,1505.035,1463.744333333333,1420.256666666667,1508.5955320857222,1497.461388196636,1469.5341586442892,69.29432645816755,24.79203923887372,0.8021122613701798,0.1560288129161964,86.57685762904141,88.1873910422141,88.15343441485243,0.0,8.0,3.0,2019.0,1552.6
2019-08-27,1542.64,1526.25,1544.63,1524.75,18.16,17.665,18.2213,17.6241,8.876192909639746,0.0,0.0,0.0,0.0,0.0,23.606462427874902,0.0,0.0,0.0,3.5504771638558985,0.0,9.54026663366538,14.331864146254528,21.70044951668416,-5.455671236614782,3.8398665165830894,0.0,0.0,0.0,0.0,0.0,0.0,0.0106725194090477,1526.35,1514.15,1501.2,1406.33,1510.1214285714286,1508.755,1467.486666666667,1423.6096666666667,1513.0341490642916,1501.3132031037512,1473.1996967962705,66.9730152522487,24.97854454592084,0.7755938583701066,0.1566363736126313,84.94713656387665,87.95198040107721,87.97357357159284,1.0,8.0,3.0,2019.0,1519.35
2019-08-28,1539.1,1541.69,1547.1,1531.5,18.33,18.18,18.531,18.0543,8.77554652781611,0.0,0.0,0.0,0.0,0.0,23.33879079711968,0.0,0.0,0.0,3.510218611126444,0.0,9.20899566299627,13.90134847500808,21.72911613568237,-5.12580194719197,3.70808947216649,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022947674117099,1542.64,1495.3,1500.95,1426.8,1514.1914285714286,1511.715,1472.0303333333334,1427.2323333333331,1520.4356117982186,1506.8234426899178,1477.6797163578017,64.51183639165149,26.13949833866809,0.866811390579989,0.1584207809035625,83.96617566830334,87.42293299819174,87.79147287353454,2.0,8.0,3.0,2019.0,1506.95
2019-08-29,1527.7,1539.2,1550.7,1519.4,18.24,18.34,18.675,18.035,8.676374767952531,0.0,0.0,0.0,0.0,0.0,23.07504096124316,0.0,0.0,0.0,3.4705499071810126,0.0,9.073610119830734,13.485254607198582,21.756963167591785,-4.8088798392460514,3.563115404858249,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074069261256577,1539.1,1507.1,1497.24,1446.3,1520.4485714285713,1514.44,1475.7736666666667,1430.7143333333331,1525.101708848664,1511.1269836645954,1481.642315302459,63.05880742109939,26.46879833767366,0.8418408924426654,0.159786060220323,83.75548245614036,86.74821449088445,87.61226148848509,3.0,8.0,3.0,2019.0,1498.95
2019-08-30,1520.25,1527.6,1533.4,1517.51,18.35,18.265,18.4951,18.065,8.57865403146756,0.0,0.0,0.0,0.0,0.0,22.815150159213445,0.0,0.0,0.0,3.431461612587024,0.0,8.940216383395859,13.082974984604649,21.7840055770504,-4.504320953137089,3.4043917063098514,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048766119002422,1527.7,1502.3,1511.4,1425.3,1523.3914285714288,1516.615714285714,1478.487,1433.9168333333332,1525.751281636498,1513.3367191759828,1484.613778831333,59.90504682622269,25.515756475496342,0.7239185274865714,0.154986508714259,82.84741144414168,86.13734883375095,87.45277940690373,4.0,8.0,3.0,2019.0,1486.4
2019-09-02,1530.59,1520.05,1533.77,1519.05,18.45,18.43,18.5725,18.253,8.293967741378228,0.0,0.0,0.0,0.0,0.0,22.058019677807803,0.0,0.0,0.0,3.3175870965512915,0.0,8.781869202679959,12.718767089435772,21.80872139636225,-4.424799348057544,3.308276898878173,0.0,0.0,0.0,0.0,0.0,0.0,0.006801512909061,1520.25,1498.8,1501.39,1425.12,1525.955714285714,1517.247857142857,1481.6519999999998,1436.9093333333333,1524.3759612273734,1514.2584899525184,1486.912889874473,53.009180550833015,23.88399140996694,0.6366424823009498,0.1420568857160548,82.95880758807589,85.42948551079249,87.28254861898294,0.0,9.0,3.0,2019.0,1497.6
2019-09-03,1547.0,1529.6,1549.8,1521.4,19.23,18.48,19.3061,18.3235,8.201822754958114,0.0,0.0,0.0,0.0,0.0,21.812957725911605,0.0,0.0,0.0,3.280729101983246,0.0,8.625842376939795,12.366211078419006,21.83268996191653,-4.1643883234608925,3.20209898133645,0.0,0.0,0.0,0.0,0.0,0.0,0.010721355817038,1530.59,1526.85,1516.34,1417.39,1530.4971428571428,1519.3335714285713,1485.1676666666667,1440.2836666666665,1525.92947092053,1516.436024625516,1489.7307679470878,59.90636449993208,23.158204063356152,0.7615726179467583,0.141274907589784,80.44721788871554,84.693190197726,87.14062066302448,1.0,9.0,3.0,2019.0,1498.95
2019-09-04,1552.6,1547.05,1557.25,1533.68,19.57,19.26,19.6713,19.1734,8.111016476043496,0.0,0.0,0.0,0.0,0.0,21.571456100920443,0.0,0.0,0.0,3.244406590417398,0.0,8.501939315607968,12.024827077213263,21.855925013945622,-3.913810601169768,3.085695565237077,0.0,0.0,0.0,0.0,0.0,0.0,0.0036199095022624,1547.0,1526.35,1523.2,1425.9,1533.375714285714,1521.5235714285714,1489.488,1443.9518333333333,1531.1971031903977,1520.511221342114,1493.4255571117917,60.29965063155066,23.634715924976035,0.9763461281826302,0.1361695944368971,79.33571793561573,83.64272703404212,86.94044202580885,2.0,9.0,3.0,2019.0,1488.7
2019-09-05,1519.35,1552.45,1553.25,1509.28,18.63,19.58,19.6,18.495,8.021527533650813,0.0,0.0,0.0,0.0,0.0,21.333457966156057,0.0,0.0,0.0,3.2086110134603256,0.0,8.379844261895265,11.694157205891605,21.878440059878496,-3.67262967224079,2.958690558923388,0.0,0.0,0.0,0.0,0.0,0.0,-0.0214156898106402,1552.6,1542.64,1514.15,1414.53,1537.125714285714,1523.6235714285715,1493.7113333333332,1447.602666666667,1536.5478273927984,1524.7897251631657,1497.2432631045792,59.96069928174544,24.185433583795657,0.9795252538027855,0.1352513639037962,81.55394524959742,82.60827850640989,86.71998705404245,3.0,9.0,3.0,2019.0,1498.8
2019-09-06,1506.95,1519.25,1527.7,1502.75,18.16,18.66,18.8104,17.9823,7.933334906927706,0.0,0.0,0.0,0.0,0.0,21.098907416123104,0.0,0.0,0.0,3.1733339627710824,0.0,8.259528316054064,11.37376452934318,21.900248378211923,-3.4404296224154747,2.8204436905836463,0.0,0.0,0.0,0.0,0.0,0.0,-0.0081613848027115,1519.35,1539.1,1495.3,1418.69,1533.7985714285714,1523.995,1497.205333333333,1450.5526666666667,1532.2483705445986,1524.0644284747434,1498.6695041946064,51.51356386075207,21.68886840385312,0.4906753199047128,0.1463735607162663,82.9818281938326,82.12353689008428,86.56339092008595,4.0,9.0,3.0,2019.0,1503.1
2019-09-09,1498.95,1507.1,1515.5,1497.6,17.96,18.19,18.3316,17.92,7.676329843623036,0.0,0.0,0.0,0.0,0.0,20.415395866471403,0.0,0.0,0.0,3.0705319374492146,0.0,8.116664755435565,11.081776580444364,21.920013952136536,-3.405446736821328,2.730287233873327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053087361889909,1506.95,1527.7,1507.1,1426.94,1529.205714285714,1524.827142857143,1500.1473333333336,1453.3088333333333,1525.9237779084488,1521.782504678111,1499.2037297304385,53.52325651726852,18.496529662828607,0.2939605418393134,0.1494967505751712,83.46046770601336,81.98291582230274,86.44373612125845,0.0,9.0,3.0,2019.0,1493.9
2019-09-10,1486.4,1499.6,1501.9,1484.8,18.01,18.0,18.195,17.7667,7.593119073565255,0.0,0.0,0.0,0.0,0.0,20.194094691861928,0.0,0.0,0.0,3.037247629426102,0.0,7.975874047163807,10.798508269317256,21.9391236983316,-3.205389195752001,2.631697234223602,0.0,0.0,0.0,0.0,0.0,0.0,-0.0083725274358718,1498.95,1520.25,1502.3,1430.85,1525.0985714285712,1524.245,1502.5476666666666,1455.9656666666667,1519.1803334313363,1518.7381707210295,1499.1873600704105,47.47724880827095,15.146446265583336,0.1925355560451224,0.1504632008353244,82.53192670738478,81.9407708579989,86.33516121211726,1.0,9.0,3.0,2019.0,1499.2
2019-09-11,1497.6,1486.45,1498.41,1484.9,18.08,18.015,18.2638,17.8875,7.511104568083438,0.0,0.0,0.0,0.0,0.0,19.97597501353738,0.0,0.0,0.0,3.004441827233375,0.0,7.864036450978836,10.523613335250156,21.95758980649584,-3.012508767166718,2.524316213501764,0.0,0.0,0.0,0.0,0.0,0.0,0.0075349838536058,1486.4,1530.59,1498.8,1413.8,1520.262857142857,1523.1092857142855,1504.3993333333335,1458.2976666666666,1510.985250073502,1514.4264146248922,1498.3623690981258,45.3036389413989,11.347988375825707,0.0493678040276369,0.1491588653492948,82.83185840707965,81.89570160989076,86.20869904052329,2.0,9.0,3.0,2019.0,1517.15
2019-09-12,1498.95,1497.45,1523.86,1488.65,18.095,18.1,18.4907,17.9875,7.430267289133138,0.0,0.0,0.0,0.0,0.0,19.760986199330848,0.0,0.0,0.0,2.972106915653256,0.0,7.753814241575268,10.256761149330172,21.97542425931417,-2.8264938601970337,2.4075712786263628,0.0,0.0,0.0,0.0,0.0,0.0,0.0009014423076922,1497.6,1547.0,1526.85,1445.31,1515.55,1523.0235714285716,1507.1926666666666,1460.5865,1507.6389375551264,1512.1828926749065,1498.3131839950208,49.66097864165441,9.136114093242895,0.2260573590925143,0.1501966757868565,82.83780049737497,81.87756601260558,86.07055048809242,3.0,9.0,3.0,2019.0,1522.12
2019-09-13,1488.7,1498.45,1509.06,1485.51,17.425,18.06,18.2129,17.382,7.350588510328924,0.0,0.0,0.0,0.0,0.0,19.54907844594055,0.0,0.0,0.0,2.94023540413157,0.0,7.645181675044617,9.997635972617564,21.63931201337779,-2.64704746228864,2.280605538952677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068381200173455,1498.95,1552.6,1526.35,1440.7,1508.6857142857143,1521.0307142857143,1508.9806666666666,1462.4326666666666,1505.4667031663446,1510.418506984919,1498.354268898568,40.71732765504396,7.406741204116997,0.2656429746589049,0.1457842513433832,85.43472022955524,82.21907781384265,85.88069258736684,4.0,9.0,3.0,2019.0,1532.3
2019-09-16,1498.8,1503.59,1512.81,1496.2,17.85,17.445,18.0315,17.445,7.11832047849937,0.0,0.0,0.0,0.0,0.0,18.931355665194523,0.0,0.0,0.0,2.847328191399748,0.0,7.516152095737267,9.75993590277388,21.31864078069584,-2.641615424274512,2.192088172847096,0.0,0.0,0.0,0.0,0.0,0.0,0.006784442802445,1488.7,1519.35,1542.64,1463.8,1499.5571428571427,1518.3414285714284,1510.5806666666665,1463.9268333333334,1501.2750273747583,1507.5227060535965,1497.7314128405956,38.23658064112983,5.149748300053943,0.1663227838160512,0.1461545788148673,83.96638655462183,83.090363855834,85.76594205255516,0.0,9.0,3.0,2019.0,1504.15
2019-09-17,1503.1,1499.45,1507.9,1493.9,18.015,17.845,18.1079,17.7367,7.043094491516383,0.0,0.0,0.0,0.0,0.0,18.73129022572158,0.0,0.0,0.0,2.8172377966065536,0.0,7.388974893535648,9.528835168014664,21.002949979040988,-2.485740676498281,2.095603672524838,0.0,0.0,0.0,0.0,0.0,0.0,0.0028689618361354,1498.8,1506.95,1539.1,1474.27,1496.6214285714286,1515.2099999999998,1511.7473333333332,1465.2476666666666,1500.656270531069,1506.3596785797836,1497.800353947654,35.751430057202214,4.128460431627673,0.287295573541399,0.1474309453228307,83.43602553427698,83.43499832798034,85.58780309715605,1.0,9.0,3.0,2019.0,1505.8
2019-09-18,1493.9,1501.4,1511.25,1484.41,17.74,18.0205,18.0588,17.5188,6.968937870717339,0.0,0.0,0.0,0.0,0.0,18.53406879300918,0.0,0.0,0.0,2.7875751482869355,0.0,7.287918897406263,9.304082547069555,20.69215860067161,-2.3351446763522183,1.990476694365762,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061206839198987,1503.1,1498.95,1527.7,1501.2,1496.071428571429,1512.6385714285716,1512.7083333333333,1466.5785,1501.267202898301,1505.9250547691458,1498.1422665961925,38.35705045278134,3.624278079651504,0.3443047434941071,0.1411290221360778,84.21082299887262,83.49988366232955,85.3807197687101,2.0,9.0,3.0,2019.0,1496.94
2019-09-19,1499.2,1493.6,1504.2,1488.8,17.77,17.805,17.96,17.5947,6.895833654676145,0.0,0.0,0.0,0.0,0.0,18.33964625771012,0.0,0.0,0.0,2.7583334618704582,0.0,7.188306694707819,9.085437952240614,20.38618697140744,-2.189604297564469,1.8757241004062668,0.0,0.0,0.0,0.0,0.0,0.0,0.0035477608943035,1493.9,1486.4,1520.25,1500.95,1495.35,1510.2242857142858,1512.465,1467.9976666666666,1499.4254021737258,1504.3217141332595,1497.868571977083,38.910761154855614,2.4540579682209227,0.2402304223593604,0.1399563184203816,84.36691052335397,83.60707727559516,85.26143141253215,3.0,9.0,3.0,2019.0,1472.25
2019-09-20,1517.15,1499.6,1517.21,1498.0,17.98,17.79,18.0019,17.7456,6.823765159387671,0.0,0.0,0.0,0.0,0.0,18.14797824828536,0.0,0.0,0.0,2.7295060637550685,0.0,7.090115350608423,8.872671904700761,20.08495672860977,-2.04890674531309,1.7499141197212842,0.0,0.0,0.0,0.0,0.0,0.0,0.0119730522945571,1499.2,1497.6,1530.59,1497.24,1497.178571428571,1508.7207142857144,1512.4066666666668,1469.4896666666666,1499.3690516302945,1503.6388189154916,1497.954470559207,42.99500831946754,1.932044399798542,0.3043776676128216,0.1402003170445757,84.37986651835372,83.86921782073361,85.11320811439542,4.0,9.0,3.0,2019.0,1478.98
2019-09-23,1522.12,1516.65,1527.05,1511.35,18.63,17.9615,18.7202,17.9412,6.613611223788471,0.0,0.0,0.0,0.0,0.0,17.589068472968872,0.0,0.0,0.0,2.645444489515389,0.0,6.973450198416329,8.676263366771824,19.79749326209797,-2.062652142983353,1.656228993454875,0.0,0.0,0.0,0.0,0.0,0.0,0.0032758791154465,1517.15,1498.95,1547.0,1511.4,1499.9714285714288,1507.7607142857144,1513.070333333333,1471.2838333333334,1503.814288722721,1505.440309726759,1499.1928918134518,45.74306347396431,2.932950642205242,0.5293331403468419,0.1459222686997981,81.70263016639828,84.0903618366299,84.97970740369279,0.0,9.0,3.0,2019.0,1499.51
2019-09-24,1532.3,1522.5,1536.1,1515.95,18.58,18.635,18.7628,18.25,6.545524161388613,0.0,0.0,0.0,0.0,0.0,17.407989186305212,0.0,0.0,0.0,2.6182096645554456,0.0,6.85844100571057,8.484911915220447,19.514470419128028,-1.9393877538318345,1.553201817865994,0.0,0.0,0.0,0.0,0.0,0.0,0.0066880403647544,1522.12,1488.7,1552.6,1501.39,1503.2814285714285,1505.9835714285714,1513.4276666666665,1473.5806666666665,1508.3907165420403,1507.664268429858,1500.6720600835515,41.503892910804446,4.08017974218501,0.59351716593217,0.130818712720076,82.47039827771798,83.92819464649038,84.7491559671403,1.0,9.0,3.0,2019.0,1505.0
2019-09-25,1504.15,1531.6,1535.4,1501.41,17.905,18.625,18.7106,17.8191,6.478393403580355,0.0,0.0,0.0,0.0,0.0,17.229453216200916,0.0,0.0,0.0,2.5913573614321423,0.0,6.767022852150711,8.298434088392806,19.23581607699948,-1.8200406848124508,1.4392420432246114,0.0,0.0,0.0,0.0,0.0,0.0,-0.0183710761600207,1532.3,1498.8,1519.35,1516.34,1509.51,1504.5335714285711,1514.458,1475.4783333333332,1514.3680374065302,1510.94903263921,1502.7125723362258,43.27814569536422,5.74458795735768,0.7330027171272055,0.1329158861471517,84.00726054174811,83.5047200819422,84.54819380343362,2.0,9.0,3.0,2019.0,1504.6
2019-09-26,1505.8,1503.89,1512.6,1501.74,17.8,17.9271,18.0644,17.73,6.412203837444394,0.0,0.0,0.0,0.0,0.0,17.053420369459943,0.0,0.0,0.0,2.564881534977758,0.0,6.676895615854712,8.116654375396893,18.9614592998689,-1.704450537952499,1.311921756463381,0.0,0.0,0.0,0.0,0.0,0.0,0.0010969650633247,1504.15,1503.1,1506.95,1523.2,1510.2742857142855,1503.4478571428572,1514.0516666666667,1476.8984999999998,1511.8135280548977,1510.042494953982,1502.8053096048563,44.79095270733382,4.737562052352132,0.3916994013723722,0.1419081461901317,84.59550561797752,83.51055922296023,84.41064641918635,3.0,9.0,3.0,2019.0,1493.6
2019-09-27,1496.94,1506.18,1507.79,1486.98,17.5443,17.81,17.9231,17.2922,6.34694059701225,0.0,0.0,0.0,0.0,0.0,16.8798511096583,0.0,0.0,0.0,2.5387762388049,0.0,6.588038862468272,7.9394048446199,18.691330319154392,-1.5924642476076496,1.1673090176460388,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058839155266302,1505.8,1493.9,1498.95,1514.15,1510.66,1503.365714285714,1513.4716666666666,1478.4011666666663,1510.310146041173,1509.4768289601177,1502.9985154368012,49.57454679985199,4.0262162629339855,0.4270259754527528,0.1420540061767121,85.32343838169662,83.67619923491746,84.2896722025523,4.0,9.0,3.0,2019.0,1505.51
